ID,hash,author,date,commit_message,is_merge,lines_changed,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,radon_LOC,radon_LLOC,radon_SLOC,radon_comments,radon_avg_cc,radon_avg_MI,radon_avg_vocabulary,radon_avg_length,radon_avg_volume,radon_avg_difficulty,radon_avg_effort,radon_avg_time,radon_avg_bugs
0,1dafef2b20dc3e2ff1e3adea2fd6af4a39db87c0,Laurent LAPORTE,2017-11-20 13:13:26+00:00,"The library ""Python-Deprecated"" is simply renamed ""Deprecated"".",False,1820,1820,0,1.0,1.0,0.9548872180451128,697,235,308,127,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
1,df9f064f963d7a0a0f641510fad5c18b885b9b49,Laurent LAPORTE,2017-11-20 14:14:33+00:00,Update URL to StackOverFlow.,False,4,2,2,,,,697,235,308,127,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
2,6fa55b4405ef2923c5523f6cec4be0ca4f6bdb3b,Laurent LAPORTE,2017-11-20 15:10:47+00:00,Minor change in project configuration: add a link to the Python package index (PyPi).,False,3,2,1,,,,698,235,308,127,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
3,e6d50df3413eb98d61f2ccb6e19b68af70e9dccb,Laurent LAPORTE,2017-11-20 15:27:54+00:00,Prepare upcoming version v1.2.0,False,8,4,4,,,,698,235,308,127,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
4,97a0f6dfeed8bc82ca2423be3999cb46f9020ecd,Laurent LAPORTE,2017-12-04 13:20:44+00:00,"Restore the epub title to ""Python Deprecated Library v1.1 Documentation"" (required for Lulu.com).

(cherry picked from commit 205e0f7)",False,3,2,1,,,,698,235,308,127,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
5,0ae6e85f985f79d59baa430e8b558c30d9881ce1,Laurent LAPORTE,2017-12-22 15:37:48+00:00,"Fix in documentation configuration: remove hyphens in ``epub_identifier`` (ISBN number has no hyphens).

(cherry picked from commit 81f3b6b)",False,3,2,1,,,,698,235,308,127,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
6,fe34506d3cb2dbfc4aebe1fd45981692a38e94e4,Laurent LAPORTE,2018-01-03 20:29:42+00:00,Add de dependency to wrapt for better decorator creation.,False,5,4,1,,,,701,235,311,128,1.4411764705882353,93.17076105572643,3.4285714285714284,4.285714285714286,17.912298062996268,0.3263546798029556,34.395550409297236,1.910863911627624,0.005970766020998756
7,887084717ad891cdd9524375a8d3a34147692cd5,Laurent LAPORTE,2018-01-03 20:30:20+00:00,New implementation of the ``@deprecated`` decorator using wrapt.,False,104,39,65,0.0,0.0,0.0,675,240,307,114,1.605263157894737,92.80805825310698,4.0,5.071428571428571,21.03209486005046,0.41117610837438423,40.063523854956124,2.2257513252753403,0.007010698286683488
8,b7cca118bf69fde31bb053f609ddd1de2b274fac,Laurent LAPORTE,2018-01-03 20:30:37+00:00,Add decorator to document functions/classes history using Sphinx markup.,False,125,125,0,1.0,1.0,0.8275862068965517,800,303,381,119,1.5625,90.96309770573963,5.0625,6.6875,27.377421216040716,0.5534065458079784,50.51704479331935,2.806502488517742,0.009125807072013574
9,4d500d9abe2da28cdd9bd95019048de445aac265,Laurent LAPORTE,2018-01-03 20:32:55+00:00,Add a history demo in documentation.,False,36,36,0,1.0,1.0,1.0,836,313,404,120,1.5510204081632653,91.42371787009003,4.9411764705882355,6.470588235294118,26.04668393875382,0.550264984289862,47.68530355554066,2.6491835308633704,0.008682227979584609
10,11e91bcc6d1c44a6f7c4d4fd48d9eb99e183d804,Laurent LAPORTE,2018-01-07 17:00:57+00:00,"Add the ``version`` parameter to the basic decorator. Rename the ""history"" to ""sphinx"" (for ""Sphinx directive"")",False,296,190,106,0.6190476190476191,0.6190476190476191,0.3333333333333333,920,367,463,121,1.5892857142857142,90.77382037554177,5.722222222222222,7.611111111111111,33.29729798401,0.5795542295542295,64.18901437631015,3.566056354239453,0.011099099328003336
