ID,hash,author,date,commit_message,is_merge,lines_changed,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,radon_LOC,radon_LLOC,radon_SLOC,radon_comments,radon_avg_cc,radon_avg_MI,radon_avg_vocabulary,radon_avg_length,radon_avg_volume,radon_avg_difficulty,radon_avg_effort,radon_avg_time,radon_avg_bugs
0,72468ef2c10e242ef0d4dab660226f1d27a7d831,looking-for-a-job,2018-11-21 00:46:16+00:00,init,False,240,240,0,1.0,1.0,1.0,152,96,90,11,2.066666666666667,91.94113761822955,4.666666666666667,6.166666666666667,22.283407121388965,0.6527777777777778,51.02983300845481,2.834990722691934,0.007427802373796322
1,33135d65aa6c0928e43af9a5f558daf53070368e,looking-for-a-job,2019-06-08 17:41:58+00:00,2019:06:08 20:41,False,12,8,4,,,,156,98,92,12,2.066666666666667,93.09240367276819,4.0,5.285714285714286,19.100063246904828,0.5595238095238095,43.739856864389836,2.4299920480216577,0.0063666877489682765
2,1ca4bdc071c2d6a098c50bd4c7efa01888c46ad9,andrewp-as-is,2020-06-30 19:06:44+00:00,2020:06:30 22:06,False,92,45,47,,,,159,98,96,11,2.066666666666667,93.09240367276819,4.0,5.285714285714286,19.100063246904828,0.5595238095238095,43.739856864389836,2.4299920480216577,0.0063666877489682765
3,246b182e4b9200b69ab0de66b1dcfa22dc8ed1b0,andrewp-as-is,2020-12-03 21:14:44+00:00,2020:12:04 00:14,False,3,2,1,,,,160,98,97,11,2.066666666666667,93.09240367276819,4.0,5.285714285714286,19.100063246904828,0.5595238095238095,43.739856864389836,2.4299920480216577,0.0063666877489682765
