ID,hash,author,date,commit_message,is_merge,lines_changed,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,radon_LOC,radon_LLOC,radon_SLOC,radon_comments,radon_avg_cc,radon_avg_MI,radon_avg_vocabulary,radon_avg_length,radon_avg_volume,radon_avg_difficulty,radon_avg_effort,radon_avg_time,radon_avg_bugs
0,6dfe84bae366c56f269504d0b1058bae9ba5be50,chfw,2017-04-04 07:53:11+00:00,initial commit,False,784,784,0,0.6240601503759399,0.6992481203007519,0.47368421052631576,316,178,247,21,2.1052631578947367,79.54408072743782,6.857142857142857,7.714285714285714,28.95540574543636,0.8571428571428571,61.61167878320028,3.4228710435111265,0.009651801915145452
1,85aa803a5e92e46a41b8aebfbdd40a7927c6df40,chfw,2017-04-06 21:39:03+00:00,code refactoring: better function names and better code organisation,False,93,65,28,0.2857142857142857,0.7857142857142857,0.6071428571428571,353,207,279,21,2.35,71.34661339936811,10.0,12.0,47.62349948229909,1.2023809523809523,102.9062276187466,5.717012645485923,0.01587449982743303
2,0e57f9f8445b7691c93cee2081a3abdca4cd5ca7,chfw,2017-04-06 21:54:21+00:00,update documentation,False,35,24,11,,,,351,207,277,21,2.35,71.34661339936811,10.0,12.0,47.62349948229909,1.2023809523809523,102.9062276187466,5.717012645485923,0.01587449982743303
3,3d72992cf267f1c7c4829988ec0315b303a62c76,chfw,2017-04-06 22:42:40+00:00,fix flake8 warnings,False,24,3,21,0.0,0.0,0.4,333,198,268,10,2.4210526315789473,67.18913428763138,11.166666666666666,13.5,54.76826814565502,1.3194444444444444,119.66102493002408,6.647834718334671,0.01825608938188501
4,1ad22f8fb3fdeb22e2df510caeb35a5405e22fce,chfw,2017-04-06 22:44:16+00:00,fix flake8 warnings,False,1,0,1,,,,332,197,267,10,2.4210526315789473,67.21864818186108,11.166666666666666,13.5,54.76826814565502,1.3194444444444444,119.66102493002408,6.647834718334671,0.01825608938188501
5,1a76c31c896305fb2ff5295cae28aa549e369afd,chfw,2017-04-10 15:12:26+00:00,Take a control of plugin registry,False,16,16,0,1.0,1.0,0.6,348,208,278,10,2.3181818181818183,66.67618521371251,11.5,14.0,57.54198649438511,1.3194444444444444,123.82160245311921,6.878977914062179,0.019180662164795036
6,c28600b4c7d32ccf331c2bc04cd689431dd2ee7c,chfw,2017-04-11 15:31:49+00:00,"add one more metaclass utility

minor",False,29,27,2,1.0,1.0,0.6666666666666666,373,219,289,21,2.2083333333333335,69.98692453033554,12.333333333333334,15.0,63.6289765416567,1.4027777777777777,145.8782967489146,8.104349819384144,0.0212096588472189
7,603188fd245bcd449898972f63e28244a3a0edac,chfw,2017-04-12 08:16:42+00:00,fix flake8 warning,False,1,1,0,,,,374,219,289,21,2.2083333333333335,69.98692453033554,12.333333333333334,15.0,63.6289765416567,1.4027777777777777,145.8782967489146,8.104349819384144,0.0212096588472189
8,9edfc66be992014318b7a82fc4ce47659d5dcf1c,chfw,2017-04-13 16:17:30+00:00,configure default log handler,False,10,10,0,1.0,1.0,1.0,384,227,297,21,2.1538461538461537,69.98692453033554,12.333333333333334,15.0,63.6289765416567,1.4027777777777777,145.8782967489146,8.104349819384144,0.0212096588472189
9,0f626153a73dba949e75d3ca5b3aaf0d28c98d79,chfw,2017-04-18 21:15:23+00:00,minor update,False,5,4,1,1.0,1.0,1.0,386,227,299,21,2.1538461538461537,69.94141035683866,12.333333333333334,15.0,63.6289765416567,1.4027777777777777,145.8782967489146,8.104349819384144,0.0212096588472189
10,2b6f5f48a0f8165b059122749f6aa6c60ca2cedf,chfw,2017-04-20 23:10:59+00:00,get plugin info class to better describe the plugins and cache the plugin info until the plugin manager is registered,False,174,137,37,1.0,0.9310344827586207,0.9310344827586207,482,277,368,24,2.0833333333333335,76.86950705478,10.125,12.75,55.94841671996762,1.2249331550802138,156.28244437147646,8.682358020637581,0.01864947223998921
11,a08d617f49f67a22e9662626dc1934a365f0951e,chfw,2017-04-20 23:37:24+00:00,bug fix on unicode,False,12,10,2,1.0,1.0,1.0,490,282,373,24,2.138888888888889,78.09390073158255,9.333333333333334,11.666666666666666,50.260246806878264,1.1443850267379678,139.18188874698816,7.732327152610454,0.016753415602292758
12,b7c86bb1e8c8c007e140ed534abcffe315519af5,chfw,2017-04-20 23:46:25+00:00,fix tuple error,False,6,3,3,,,,490,282,373,24,2.138888888888889,78.05925647766303,9.555555555555555,12.0,52.29035926323019,1.142701525054466,143.29559060131785,7.9608661445176585,0.017430119754410063
13,884a7db6454daf7bcde2e880c1ce8e98b1316e18,chfw,2017-04-22 22:10:37+00:00,code refactoring: remove marker,False,442,206,236,0.0,0.0,1.0,460,264,349,24,2.03125,78.18637801352227,8.4,10.5,43.81408041574598,1.028181818181818,111.55699752907515,6.1976109738375085,0.014604693471915328
